SalesOrderID,OrderDateID,DueDateID,ShipDateID,CustomerID,ShipToAddressID,SubTotal,TaxAmt,Freight,OnlineOrderFlag
58345,20131020,20131101,20131027,21313,15099,1155.48,92.4384,28.887,True
58346,20131020,20131101,20131027,26359,29314,600.46,48.0368,15.0115,True
58347,20131020,20131101,20131027,26360,11725,539.99,43.1992,13.4998,True
58348,20131020,20131101,20131027,25729,19424,2433.04,194.6432,60.826,True
58349,20131020,20131101,20131027,28481,15334,778.62,62.2896,19.4655,True
58350,20131021,20131102,20131028,23575,25092,1120.49,89.6392,28.0123,True
58351,20131021,20131102,20131028,24918,21310,1120.49,89.6392,28.0123,True
58352,20131021,20131102,20131028,12228,12440,2329.9799999999996,186.3984,58.2495,True
58353,20131021,20131102,20131028,12284,17809,2329.99,186.3992,58.2498,True
58354,20131021,20131102,20131028,11507,11681,48.97,3.9176,1.2243,True
58355,20131021,20131102,20131028,27344,23807,69.99,5.5992,1.7498,True
58356,20131021,20131102,20131028,23576,16291,39.980000000000004,3.1984,0.9995,True
58357,20131021,20131102,20131028,17761,25178,1759.97,140.7976,43.9993,True
58358,20131021,20131102,20131028,20875,29520,1735.98,138.8784,43.3995,True
58359,20131021,20131102,20131028,20885,26304,1735.98,138.8784,43.3995,True
58360,20131021,20131102,20131028,17753,24243,636.94,50.9552,15.9235,True
58361,20131021,20131102,20131028,24577,18406,2487.33,198.9864,62.1833,True
58362,20131021,20131102,20131028,13801,21403,819.48,65.5584,20.487,True
58363,20131021,20131102,20131028,11322,19842,2.29,0.1832,0.0573,True
58364,20131021,20131102,20131028,28980,29260,36.93,2.9544,0.9233,True
58365,20131021,20131102,20131028,11300,22168,88.46,7.0768,2.2115,True
58366,20131021,20131102,20131028,11258,13457,14.23,1.1384,0.3558,True
58367,20131021,20131102,20131028,27438,21611,27.77,2.2216,0.6943,True
58368,20131021,20131102,20131028,25208,27577,27.279999999999998,2.1824,0.682,True
58369,20131021,20131102,20131028,24499,20855,32.6,2.608,0.815,True
58370,20131021,20131102,20131028,11300,22168,38.88,3.1104,0.972,True
58371,20131021,20131102,20131028,12760,23270,49.96,3.9968,1.249,True
58372,20131021,20131102,20131028,12097,25998,69.97,5.5976,1.7493,True
58373,20131021,20131102,20131028,23470,26013,106.93,8.5544,2.6733,True
58374,20131021,20131102,20131028,19781,21836,38.98,3.1184,0.9745,True
58375,20131021,20131102,20131028,18090,13805,42.93,3.4344,1.0733,True
58377,20131021,20131102,20131028,18509,22497,59.980000000000004,4.7984,1.4995,True
58378,20131021,20131102,20131028,19139,22460,69.99,5.5992,1.7498,True
58379,20131021,20131102,20131028,12972,18983,29.479999999999997,2.3584,0.737,True
58380,20131021,20131102,20131028,16088,23312,7.28,0.5824,0.182,True
58381,20131021,20131102,20131028,15779,14394,90.47,7.2376,2.2618,True
58382,20131021,20131102,20131028,15524,13488,7.28,0.5824,0.182,True
58383,20131021,20131102,20131028,16564,26835,124.99,9.9992,3.1248,True
58384,20131021,20131102,20131028,15633,18009,68.49,5.4792,1.7123,True
58385,20131021,20131102,20131028,18034,26938,63.97,5.1176,1.5993,True
58386,20131021,20131102,20131028,19389,13325,138.45000000000002,11.076,3.4613,True
58387,20131021,20131102,20131028,24071,28346,12.940000000000001,1.0352,0.3235,True
58388,20131021,20131102,20131028,24079,25146,39.980000000000004,3.1984,0.9995,True
58389,20131021,20131102,20131028,15711,27150,54.980000000000004,4.3984,1.3745,True
58390,20131021,20131102,20131028,15511,12433,91.97,7.3576,2.2993,True
58391,20131021,20131102,20131028,19143,28138,605.21,48.4168,15.1303,True
58392,20131021,20131102,20131028,17041,14629,1700.99,136.0792,42.5248,True
58393,20131021,20131102,20131028,16764,26466,1760.47,140.8376,44.0118,True
58394,20131021,20131102,20131028,17021,28993,1700.99,136.0792,42.5248,True
58395,20131021,20131102,20131028,19144,22237,614.96,49.1968,15.374,True
58396,20131021,20131102,20131028,13288,25672,2391.9399999999996,191.3552,59.7985,True
58397,20131021,20131102,20131028,13427,14654,2294.99,183.5992,57.3748,True
58398,20131021,20131102,20131028,13319,23943,2465.95,197.276,61.6488,True
58399,20131021,20131102,20131028,19794,23852,2520.31,201.6248,63.0078,True
58400,20131021,20131102,20131028,21359,26129,588.96,47.1168,14.724,True
58401,20131021,20131102,20131028,21379,21330,548.98,43.9184,13.7245,True
58402,20131021,20131102,20131028,11057,26048,2393.06,191.4448,59.8265,True
58403,20131021,20131102,20131028,29309,22752,2419.06,193.5248,60.4765,True
58404,20131021,20131102,20131028,12702,12660,2388.9599999999996,191.1168,59.724,True
58405,20131021,20131102,20131028,12999,25668,2349.9799999999996,187.9984,58.7495,True
58406,20131021,20131102,20131028,19609,19573,2514.93,201.1944,62.8733,True
58407,20131021,20131102,20131028,12681,20396,2341.97,187.3576,58.5493,True
58408,20131021,20131102,20131028,12684,26166,2410.9399999999996,192.8752,60.2735,True
58409,20131021,20131102,20131028,25180,16494,2447.05,195.764,61.1763,True
58410,20131021,20131102,20131028,20067,20570,1155.48,92.4384,28.887,True
58411,20131021,20131102,20131028,20719,23505,1164.47,93.1576,29.1118,True
58412,20131021,20131102,20131028,26220,26781,539.99,43.1992,13.4998,True
58413,20131021,20131102,20131028,12461,12281,588.96,47.1168,14.724,True
58414,20131021,20131102,20131028,14279,12611,751.34,60.1072,18.7835,True
58415,20131022,20131103,20131029,12289,28014,2359.9799999999996,188.7984,58.9995,True
58416,20131022,20131103,20131029,12321,14022,2318.9599999999996,185.5168,57.974,True
58417,20131022,20131103,20131029,11520,18281,7.95,0.636,0.1988,True
58418,20131022,20131103,20131029,11790,25397,34.99,2.7992,0.8748,True
58419,20131022,20131103,20131029,18194,12655,76.97,6.1576,1.9243,True
58420,20131022,20131103,20131029,20243,22101,60.470000000000006,4.8376,1.5118,True
58421,20131022,20131103,20131029,16182,22114,58.980000000000004,4.7184,1.4745,True
58422,20131022,20131103,20131029,15124,22997,97.45,7.796,2.4363,True
58423,20131022,20131103,20131029,20872,15763,1735.98,138.8784,43.3995,True
58424,20131022,20131103,20131029,11287,25057,2.29,0.1832,0.0573,True
58425,20131022,20131103,20131029,11466,18319,32.269999999999996,2.5816,0.8068,True
58426,20131022,20131103,20131029,28874,16965,4.99,0.3992,0.1248,True
58427,20131022,20131103,20131029,27737,27308,23.779999999999998,1.9024,0.5945,True
58428,20131022,20131103,20131029,26776,20531,25.479999999999997,2.0384,0.637,True
58429,20131022,20131103,20131029,11078,24109,29.979999999999997,2.3984,0.7495,True
58430,20131022,20131103,20131029,25359,26052,24.99,1.9992,0.6248,True
58431,20131022,20131103,20131029,20086,22606,71.58000000000001,5.7264,1.7895,True
58432,20131022,20131103,20131029,23810,21564,32.28,2.5824,0.807,True
58433,20131022,20131103,20131029,24658,19122,38.88,3.1104,0.972,True
58434,20131022,20131103,20131029,22358,11912,38.98,3.1184,0.9745,True
58435,20131022,20131103,20131029,21419,18034,64.97,5.1976,1.6243,True
58436,20131022,20131103,20131029,21302,15500,69.97,5.5976,1.7493,True
58437,20131022,20131103,20131029,12928,19642,94.47999999999999,7.5584,2.362,True
58438,20131022,20131103,20131029,21304,18001,23.97,1.9176,0.5993,True
58439,20131022,20131103,20131029,21140,28649,14.98,1.1984,0.3745,True
58440,20131022,20131103,20131029,17430,12749,4.99,0.3992,0.1248,True
58441,20131022,20131103,20131029,18590,26595,119.97999999999999,9.5984,2.9995,True
58442,20131022,20131103,20131029,24621,29443,12.940000000000001,1.0352,0.3235,True
58443,20131022,20131103,20131029,14401,14712,15.23,1.2184,0.3808,True
58444,20131022,20131103,20131029,16195,27236,92.47999999999999,7.3984,2.312,True
58445,20131022,20131103,20131029,12845,17201,75.97,6.0776,1.8993,True
58446,20131022,20131103,20131029,11436,12587,53.99,4.3192,1.3498,True
58447,20131022,20131103,20131029,17899,22964,29.99,2.3992,0.7498,True
58448,20131022,20131103,20131029,12294,28457,53.99,4.3192,1.3498,True
58449,20131022,20131103,20131029,12329,12726,68.97,5.5176,1.7243,True
58450,20131022,20131103,20131029,13503,15750,64.98,5.1984,1.6245,True
58451,20131022,20131103,20131029,17120,17469,1735.98,138.8784,43.3995,True
58452,20131022,20131103,20131029,17127,17314,1778.47,142.2776,44.4618,True
58453,20131022,20131103,20131029,17128,22199,1735.98,138.8784,43.3995,True
58454,20131022,20131103,20131029,14088,19677,1754.98,140.3984,43.8745,True
58455,20131022,20131103,20131029,13345,22539,2316.97,185.3576,57.9243,True
58456,20131022,20131103,20131029,11742,13296,2337.27,186.9816,58.4318,True
58457,20131022,20131103,20131029,12382,22082,1214.85,97.188,30.3713,True
58458,20131022,20131103,20131029,17056,26177,839.48,67.1584,20.987,True
58459,20131022,20131103,20131029,22400,20305,556.26,44.5008,13.9065,True
58460,20131022,20131103,20131029,12990,27601,2319.99,185.5992,57.9998,True
58461,20131022,20131103,20131029,12683,11414,2316.97,185.3576,57.9243,True
58462,20131022,20131103,20131029,12693,12323,2329.99,186.3992,58.2498,True
58463,20131022,20131103,20131029,24752,26549,756.33,60.5064,18.9083,True
58464,20131022,20131103,20131029,25388,15525,1249.84,99.9872,31.246,True
58465,20131022,20131103,20131029,25169,23461,2384.07,190.7256,59.6018,True
58466,20131022,20131103,20131029,15928,17841,2419.06,193.5248,60.4765,True
58467,20131022,20131103,20131029,12998,12436,1249.84,99.9872,31.246,True
58468,20131022,20131103,20131029,28483,29108,765.32,61.2256,19.133,True
58469,20131023,20131104,20131030,12229,19586,2344.2599999999998,187.5408,58.6065,True
58470,20131023,20131104,20131030,12463,27286,2388.45,191.076,59.7113,True
58471,20131023,20131104,20131030,13407,28726,2376.9599999999996,190.1568,59.424,True
58472,20131023,20131104,20131030,11591,26694,2316.97,185.3576,57.9243,True
58473,20131023,20131104,20131030,13253,13519,2304.9799999999996,184.3984,57.6245,True
58474,20131023,20131104,20131030,11590,27778,2334.97,186.7976,58.3743,True
58475,20131023,20131104,20131030,12195,18073,7.95,0.636,0.1988,True
58477,20131023,20131104,20131030,15124,22997,24.99,1.9992,0.6248,True
58478,20131023,20131104,20131030,17053,18807,69.97,5.5976,1.7493,True
58479,20131023,20131104,20131030,20231,26550,60.470000000000006,4.8376,1.5118,True
58480,20131023,20131104,20131030,19630,13746,25.479999999999997,2.0384,0.637,True
58481,20131023,20131104,20131030,24229,20703,7.28,0.5824,0.182,True
58482,20131023,20131104,20131030,13523,16131,34.99,2.7992,0.8748,True
58483,20131023,20131104,20131030,19567,20646,28.99,2.3192,0.7248,True
58484,20131023,20131104,20131030,17297,13234,62.980000000000004,5.0384,1.5745,True
58485,20131023,20131104,20131030,20869,27225,1759.97,140.7976,43.9993,True
58486,20131023,20131104,20131030,12631,15845,2478.24,198.2592,61.956,True
58487,20131023,20131104,20131030,13808,13619,828.47,66.2776,20.7118,True
58488,20131023,20131104,20131030,11631,22252,39.22,3.1376,0.9805,True
58489,20131023,20131104,20131030,11507,11681,34.99,2.7992,0.8748,True
58490,20131023,20131104,20131030,11078,24109,74.98,5.9984,1.8745,True
58491,20131023,20131104,20131030,28230,12094,25.479999999999997,2.0384,0.637,True
58492,20131023,20131104,20131030,11273,15017,161.29,12.9032,4.0323,True
58493,20131023,20131104,20131030,26266,27100,93.46,7.4768,2.3365,True
58494,20131023,20131104,20131030,26531,24543,27.279999999999998,2.1824,0.682,True
58495,20131023,20131104,20131030,20084,24882,38.88,3.1104,0.972,True
58496,20131023,20131104,20131030,26117,26227,32.269999999999996,2.5816,0.8068,True
58497,20131023,20131104,20131030,23456,21992,157.26999999999998,12.5816,3.9318,True
58498,20131023,20131104,20131030,24622,13217,96.07000000000001,7.6856,2.4018,True
58499,20131023,20131104,20131030,11331,21596,29.99,2.3992,0.7498,True
58500,20131023,20131104,20131030,22073,23308,74.46000000000001,5.9568,1.8615,True
58501,20131023,20131104,20131030,22103,19490,69.97,5.5976,1.7493,True
58502,20131023,20131104,20131030,12984,26038,23.97,1.9176,0.5993,True
58503,20131023,20131104,20131030,20301,25647,69.99,5.5992,1.7498,True
58504,20131023,20131104,20131030,15958,29055,68.49,5.4792,1.7123,True
58505,20131023,20131104,20131030,14450,14844,180.98,14.4784,4.5245,True
58506,20131023,20131104,20131030,14136,22138,71.95,5.756,1.7988,True
58507,20131023,20131104,20131030,14193,24607,36.59,2.9272,0.9148,True
58508,20131023,20131104,20131030,14981,29669,35.0,2.8,0.875,True
58509,20131023,20131104,20131030,21862,18016,13.98,1.1184,0.3495,True
58510,20131023,20131104,20131030,15613,23125,27.279999999999998,2.1824,0.682,True
58511,20131023,20131104,20131030,23624,24371,62.97,5.0376,1.5743,True
58512,20131023,20131104,20131030,27156,18307,6.28,0.5024,0.157,True
58513,20131023,20131104,20131030,24096,27755,7.28,0.5824,0.182,True
58514,20131023,20131104,20131030,14981,29669,36.269999999999996,2.9016,0.9068,True
58515,20131023,20131104,20131030,13936,26898,35.0,2.8,0.875,True
58516,20131023,20131104,20131030,19224,12133,71.97,5.7576,1.7993,True
58517,20131023,20131104,20131030,16902,29470,141.98,11.3584,3.5495,True
58518,20131023,20131104,20131030,16670,21546,2478.3399999999997,198.2672,61.9585,True
58519,20131023,20131104,20131030,17129,12368,1735.98,138.8784,43.3995,True
58520,20131023,20131104,20131030,16791,14234,1729.97,138.3976,43.2493,True
58521,20131023,20131104,20131030,15993,22215,597.26,47.7808,14.9315,True
58522,20131023,20131104,20131030,15890,15411,592.27,47.3816,14.8068,True
58523,20131023,20131104,20131030,14283,23049,799.48,63.9584,19.987,True
58524,20131023,20131104,20131030,13224,12041,2354.47,188.3576,58.8618,True
58525,20131023,20131104,20131030,13279,28816,2351.9599999999996,188.1568,58.799,True
58526,20131023,20131104,20131030,13329,14420,2363.9599999999996,189.1168,59.099,True
58527,20131023,20131104,20131030,13348,26018,2433.47,194.6776,60.8368,True
58528,20131023,20131104,20131030,13382,24474,2344.2599999999998,187.5408,58.6065,True
58529,20131023,20131104,20131030,13304,17219,2430.95,194.476,60.7738,True
58530,20131023,20131104,20131030,26936,22017,1249.84,99.9872,31.246,True
58531,20131023,20131104,20131030,23121,23844,1700.99,136.0792,42.5248,True
58532,20131023,20131104,20131030,21384,14608,739.46,59.1568,18.4865,True
58533,20131023,20131104,20131030,11010,15412,2393.06,191.4448,59.8265,True
58534,20131023,20131104,20131030,29303,19568,2419.06,193.5248,60.4765,True
58535,20131023,20131104,20131030,19612,15962,2451.2999999999997,196.104,61.2825,True
58536,20131023,20131104,20131030,11027,14561,2412.9599999999996,193.0368,60.324,True
58537,20131023,20131104,20131030,25074,21449,2393.06,191.4448,59.8265,True
58538,20131023,20131104,20131030,17118,17775,562.96,45.0368,14.074,True
58539,20131023,20131104,20131030,22591,21527,567.76,45.4208,14.194,True
58540,20131023,20131104,20131030,26356,23911,574.98,45.9984,14.3745,True
58541,20131024,20131105,20131031,24244,23452,1174.48,93.9584,29.362,True
58542,20131024,20131105,20131031,12526,18089,2329.9799999999996,186.3984,58.2495,True
58543,20131024,20131105,20131031,12296,25786,2294.99,183.5992,57.3748,True
58544,20131024,20131105,20131031,17306,17186,82.97,6.6376,2.0743,True
58545,20131024,20131105,20131031,17234,12693,53.99,4.3192,1.3498,True
58546,20131024,20131105,20131031,13669,23407,7.95,0.636,0.1988,True
58547,20131024,20131105,20131031,18705,14203,2.29,0.1832,0.0573,True
58548,20131024,20131105,20131031,17494,23585,54.99,4.3992,1.3748,True
58549,20131024,20131105,20131031,27373,23684,38.980000000000004,3.1184,0.9745,True
58550,20131024,20131105,20131031,11287,25057,67.93,5.4344,1.6983,True
58551,20131024,20131105,20131031,29015,17865,24.99,1.9992,0.6248,True
58552,20131024,20131105,20131031,11215,16480,187.98,15.0384,4.6995,True
58553,20131024,20131105,20131031,26274,29601,21.49,1.7192,0.5373,True
58554,20131024,20131105,20131031,27284,17899,122.96000000000001,9.8368,3.074,True
58555,20131024,20131105,20131031,25174,28641,92.08,7.3664,2.302,True
58556,20131024,20131105,20131031,11330,27048,71.58000000000001,5.7264,1.7895,True
58557,20131024,20131105,20131031,11330,27048,38.88,3.1104,0.972,True
58558,20131024,20131105,20131031,22123,29877,29.99,2.3992,0.7498,True
58559,20131024,20131105,20131031,16358,15068,9.99,0.7992,0.2498,True
58560,20131024,20131105,20131031,16840,23455,119.97999999999999,9.5984,2.9995,True
58561,20131024,20131105,20131031,28073,19292,7.28,0.5824,0.182,True
58562,20131024,20131105,20131031,23022,16253,7.28,0.5824,0.182,True
58563,20131024,20131105,20131031,18161,23116,7.28,0.5824,0.182,True
58564,20131024,20131105,20131031,26905,19625,6.28,0.5024,0.157,True
58565,20131024,20131105,20131031,25325,12853,6.28,0.5024,0.157,True
58566,20131024,20131105,20131031,27816,11978,48.97,3.9176,1.2243,True
58567,20131024,20131105,20131031,13239,27923,99.47,7.9576,2.4868,True
58568,20131024,20131105,20131031,19163,17937,539.99,43.1992,13.4998,True
58569,20131024,20131105,20131031,11707,11708,2446.95,195.756,61.1738,True
58570,20131024,20131105,20131031,13424,20467,2363.9599999999996,189.1168,59.099,True
58571,20131024,20131105,20131031,19797,26826,2443.35,195.468,61.0838,True
58572,20131024,20131105,20131031,22172,12855,750.74,60.0592,18.7685,True
58573,20131024,20131105,20131031,12994,20672,2364.9599999999996,189.1968,59.124,True
58574,20131024,20131105,20131031,11912,24567,2319.99,185.5992,57.9998,True
58575,20131024,20131105,20131031,19790,29814,2511.3199999999997,200.9056,62.783,True
58577,20131024,20131105,20131031,23040,24056,565.47,45.2376,14.1368,True
58578,20131024,20131105,20131031,26997,29745,1149.47,91.9576,28.7368,True
58579,20131024,20131105,20131031,23987,21288,1147.77,91.8216,28.6943,True
58580,20131024,20131105,20131031,20720,16708,1155.48,92.4384,28.887,True
58581,20131024,20131105,20131031,11479,14659,553.97,44.3176,13.8493,True
58582,20131024,20131105,20131031,12397,26194,588.96,47.1168,14.724,True
58583,20131024,20131105,20131031,28747,19993,2398.05,191.844,59.9513,True
58584,20131024,20131105,20131031,24157,19118,2419.06,193.5248,60.4765,True
58585,20131025,20131106,20131101,12404,26464,2393.9599999999996,191.5168,59.849,True
58586,20131025,20131106,20131101,12277,15154,2357.2799999999997,188.5824,58.932,True
58587,20131025,20131106,20131101,13258,23444,2362.27,188.9816,59.0568,True
58588,20131025,20131106,20131101,12264,19915,2369.9599999999996,189.5968,59.249,True
58589,20131025,20131106,20131101,11970,18471,34.99,2.7992,0.8748,True
58590,20131025,20131106,20131101,21207,27028,123.96000000000001,9.9168,3.099,True
58591,20131025,20131106,20131101,19266,18321,42.28,3.3824,1.057,True
58592,20131025,20131106,20131101,26665,27480,78.97999999999999,6.3184,1.9745,True
58593,20131025,20131106,20131101,29321,22334,49.97,3.9976,1.2493,True
58594,20131025,20131106,20131101,14857,24763,8.99,0.7192,0.2248,True
58595,20131025,20131106,20131101,19630,13746,48.97,3.9176,1.2243,True
58596,20131025,20131106,20131101,14967,17618,615.96,49.2768,15.399,True
58597,20131025,20131106,20131101,11717,13642,53.99,4.3192,1.3498,True
58598,20131025,20131106,20131101,11165,16288,67.49,5.3992,1.6873,True
58599,20131025,20131106,20131101,11632,11826,120.0,9.6,3.0,True
58600,20131025,20131106,20131101,11019,14167,148.98,11.9184,3.7245,True
58601,20131025,20131106,20131101,28122,26176,39.980000000000004,3.1984,0.9995,True
58602,20131025,20131106,20131101,24803,12716,32.6,2.608,0.815,True
58603,20131025,20131106,20131101,12944,14718,32.28,2.5824,0.807,True
58604,20131025,20131106,20131101,25852,12046,29.979999999999997,2.3984,0.7495,True
58605,20131025,20131106,20131101,22968,25639,32.28,2.5824,0.807,True
58606,20131025,20131106,20131101,20733,17719,23.97,1.9176,0.5993,True
58607,20131025,20131106,20131101,21444,13223,22.93,1.8344,0.5733,True
58608,20131025,20131106,20131101,20384,25352,128.97,10.3176,3.2243,True
58609,20131025,20131106,20131101,27380,25864,69.99,5.5992,1.7498,True
58610,20131025,20131106,20131101,25850,24337,64.47,5.1576,1.6118,True
58611,20131025,20131106,20131101,12525,28051,119.97999999999999,9.5984,2.9995,True
58612,20131025,20131106,20131101,14173,17516,38.88,3.1104,0.972,True
58613,20131025,20131106,20131101,19189,29809,29.479999999999997,2.3584,0.737,True
58614,20131025,20131106,20131101,27327,26012,33.98,2.7184,0.8495,True
58615,20131025,20131106,20131101,16449,28254,7.28,0.5824,0.182,True
58616,20131025,20131106,20131101,15119,26127,36.269999999999996,2.9016,0.9068,True
58617,20131025,20131106,20131101,17855,29246,39.980000000000004,3.1984,0.9995,True
58618,20131025,20131106,20131101,11657,28191,124.97,9.9976,3.1243,True
58619,20131025,20131106,20131101,11712,18129,47.94,3.8352,1.1985,True
58620,20131025,20131106,20131101,13291,13461,81.46000000000001,6.5168,2.0365,True
58621,20131025,20131106,20131101,15559,22779,85.48,6.8384,2.137,True
58622,20131025,20131106,20131101,12489,18192,8.99,0.7192,0.2248,True
58623,20131025,20131106,20131101,17012,18458,1750.98,140.0784,43.7745,True
58624,20131025,20131106,20131101,13425,26478,2366.9599999999996,189.3568,59.174,True
58625,20131025,20131106,20131101,26903,21921,800.82,64.0656,20.0205,True
58626,20131025,20131106,20131101,27897,22790,750.3000000000001,60.024,18.7575,True
58627,20131025,20131106,20131101,11239,25489,1214.85,97.188,30.3713,True
58628,20131025,20131106,20131101,26940,17215,1273.83,101.9064,31.8458,True
58629,20131025,20131106,20131101,29317,25706,2438.06,195.0448,60.9515,True
58630,20131025,20131106,20131101,13051,26921,2362.27,188.9816,59.0568,True
58631,20131025,20131106,20131101,13079,22287,2309.97,184.7976,57.7493,True
58632,20131025,20131106,20131101,13081,23272,2329.99,186.3992,58.2498,True
58633,20131025,20131106,20131101,12686,13769,2354.9799999999996,188.3984,58.8745,True
58634,20131025,20131106,20131101,25161,11608,2438.06,195.0448,60.9515,True
58635,20131025,20131106,20131101,22319,27384,553.97,44.3176,13.8493,True
58636,20131025,20131106,20131101,25750,11557,553.97,44.3176,13.8493,True
58637,20131025,20131106,20131101,13407,28726,2478.04,198.2432,61.951,True
58638,20131025,20131106,20131101,12332,14126,2419.06,193.5248,60.4765,True
58639,20131025,20131106,20131101,13404,25795,2393.06,191.4448,59.8265,True
58640,20131026,20131107,20131102,13581,23990,2334.97,186.7976,58.3743,True
58641,20131026,20131107,20131102,12287,25135,2388.45,191.076,59.7113,True
58642,20131026,20131107,20131102,25124,29599,64.47,5.1576,1.6118,True
58643,20131026,20131107,20131102,26592,24452,78.97999999999999,6.3184,1.9745,True
58644,20131026,20131107,20131102,17300,17227,53.99,4.3192,1.3498,True
58645,20131026,20131107,20131102,19976,20933,16.27,1.3016,0.4068,True
58646,20131026,20131107,20131102,11242,27513,574.98,45.9984,14.3745,True
58647,20131026,20131107,20131102,19506,26886,2479.94,198.3952,61.9985,True
58648,20131026,20131107,20131102,20711,18771,2457.33,196.5864,61.4333,True
58649,20131026,20131107,20131102,11169,23783,38.980000000000004,3.1184,0.9745,True
58650,20131026,20131107,20131102,18758,23350,84.96000000000001,6.7968,2.124,True
58651,20131026,20131107,20131102,27564,14864,60.47,4.8376,1.5118,True
58652,20131026,20131107,20131102,11498,19062,37.93,3.0344,0.9483,True
58653,20131026,20131107,20131102,26690,16128,132.47,10.5976,3.3118,True
58654,20131026,20131107,20131102,27197,24066,36.269999999999996,2.9016,0.9068,True
58655,20131026,20131107,20131102,23717,22003,29.99,2.3992,0.7498,True
58656,20131026,20131107,20131102,16096,11627,107.08,8.5664,2.677,True
58657,20131026,20131107,20131102,22076,28438,65.95,5.276,1.6488,True
58658,20131026,20131107,20131102,18573,18753,37.27,2.9816,0.9318,True
58659,20131026,20131107,20131102,20440,11833,9.99,0.7992,0.2498,True
58660,20131026,20131107,20131102,22348,17741,14.98,1.1984,0.3745,True
58661,20131026,20131107,20131102,19760,11926,128.97,10.3176,3.2243,True
58662,20131026,20131107,20131102,28767,18138,69.99,5.5992,1.7498,True
58663,20131026,20131107,20131102,18342,28508,39.980000000000004,3.1984,0.9995,True
58664,20131026,20131107,20131102,15776,25623,4.99,0.3992,0.1248,True
58665,20131026,20131107,20131102,14642,27165,7.28,0.5824,0.182,True
58666,20131026,20131107,20131102,14491,24211,127.28,10.1824,3.182,True
58667,20131026,20131107,20131102,28429,24108,34.89,2.7912,0.8723,True
58668,20131026,20131107,20131102,16537,20032,24.99,1.9992,0.6248,True
58669,20131026,20131107,20131102,22558,15503,4.99,0.3992,0.1248,True
58670,20131026,20131107,20131102,22539,24055,98.96000000000001,7.9168,2.474,True
58671,20131026,20131107,20131102,18181,15874,48.97,3.9176,1.2243,True
58672,20131026,20131107,20131102,25473,29697,4.99,0.3992,0.1248,True
58673,20131026,20131107,20131102,13185,27506,42.28,3.3824,1.057,True
58674,20131026,20131107,20131102,11178,26782,42.28,3.3824,1.057,True
58675,20131026,20131107,20131102,11503,26983,59.489999999999995,4.7592,1.4873,True
58677,20131026,20131107,20131102,12758,12115,74.98,5.9984,1.8745,True
58678,20131026,20131107,20131102,17040,14269,1760.47,140.8376,44.0118,True
58679,20131026,20131107,20131102,17142,23041,1728.27,138.2616,43.2068,True
58680,20131026,20131107,20131102,16834,29797,1750.98,140.0784,43.7745,True
58681,20131026,20131107,20131102,13286,21373,2334.97,186.7976,58.3743,True
58682,20131026,20131107,20131102,13292,24312,2297.2799999999997,183.7824,57.432,True
58683,20131026,20131107,20131102,13366,27303,2329.9799999999996,186.3984,58.2495,True
58684,20131026,20131107,20131102,13415,24475,2325.9599999999996,186.0768,58.149,True
58685,20131026,20131107,20131102,26939,28148,777.34,62.1872,19.4335,True
58686,20131026,20131107,20131102,23119,17910,1763.97,141.1176,44.0993,True
58687,20131026,20131107,20131102,19564,23521,1714.97,137.1976,42.8743,True
58688,20131026,20131107,20131102,23118,22831,1732.26,138.5808,43.3065,True
58689,20131026,20131107,20131102,13077,21634,2294.99,183.5992,57.3748,True
58690,20131026,20131107,20131102,11919,11864,2334.9799999999996,186.7984,58.3745,True
58691,20131026,20131107,20131102,11920,16130,2362.27,188.9816,59.0568,True
58692,20131026,20131107,20131102,18189,24548,539.99,43.1992,13.4998,True
58693,20131026,20131107,20131102,26509,13344,751.34,60.1072,18.7835,True
58694,20131026,20131107,20131102,23110,18905,539.99,43.1992,13.4998,True
58695,20131026,20131107,20131102,13719,25541,1129.48,90.3584,28.237,True
58696,20131026,20131107,20131102,20092,15570,1149.47,91.9576,28.7368,True
58697,20131026,20131107,20131102,22598,29162,597.95,47.836,14.9488,True
58698,20131026,20131107,20131102,12390,25344,561.48,44.9184,14.037,True
58699,20131026,20131107,20131102,15627,24879,2398.05,191.844,59.9513,True
58700,20131026,20131107,20131102,12333,17146,2393.06,191.4448,59.8265,True
58701,20131026,20131107,20131102,14277,25967,805.33,64.4264,20.1333,True
58702,20131027,20131108,20131103,23573,27403,1155.48,92.4384,28.887,True
58703,20131027,20131108,20131103,24922,26389,1145.48,91.6384,28.637,True
58704,20131027,20131108,20131103,13404,25795,2369.9599999999996,189.5968,59.249,True
58705,20131027,20131108,20131103,12402,23970,2391.9599999999996,191.3568,59.799,True
58706,20131027,20131108,20131103,13769,18392,2354.99,188.3992,58.8748,True
58707,20131027,20131108,20131103,28786,12000,127.95,10.236,3.1988,True
58708,20131027,20131108,20131103,11276,24521,34.99,2.7992,0.8748,True
58709,20131027,20131108,20131103,12414,15568,120.0,9.6,3.0,True
58710,20131027,20131108,20131103,17494,23585,56.97,4.5576,1.4243,True
58711,20131027,20131108,20131103,25109,23682,4.99,0.3992,0.1248,True
58712,20131027,20131108,20131103,23650,19072,39.980000000000004,3.1984,0.9995,True
58713,20131027,20131108,20131103,22853,17685,39.99,3.1992,0.9998,True
58714,20131027,20131108,20131103,22964,14344,123.97999999999999,9.9184,3.0995,True
58715,20131027,20131108,20131103,12678,26917,92.97,7.4376,2.3243,True
