AddressID,AddressLine1,AddressLine2,City,StateProvinceID,PostalCode,SpatialLocation,rowguid,ModifiedDate
278,9314 Icicle Way,NULL,Issaquah,79,98027,0xE6100000010C6EAB6AF9D3C047404C7FBE5DD7885EC0,cc95a37b-31a6-4c3e-9e84-c806e16b10ab,2009-01-15 00:00:00.000
279,7772 Golden Meadow,NULL,Issaquah,79,98027,0xE6100000010C3F31BBA46FC147406E5861D7C2735EC0,3a217c61-aa3c-4d7f-8ccb-0d9ac4dd2691,2011-02-08 00:00:00.000
280,8585 Los Gatos Ct.,NULL,Issaquah,79,98027,0xE6100000010CA95F3FFF4CC64740AF6DCB3C9F895EC0,3d6bdbc8-b41e-4456-a5ae-bc2e1adff557,2009-01-08 00:00:00.000
281,7985 Center Street,NULL,Renton,79,98055,0xE6100000010C2D4F32F5A3B6474090A2BD57D5855EC0,3e779d84-0a84-4ba3-b62e-b3de594481a3,2008-12-21 00:00:00.000
282,5980 Icicle Circle,Unit H,Renton,79,98055,0xE6100000010CA21BC37408B6474090A2BD57D5855EC0,f32eb450-1220-461a-9cc5-3366ed213517,2010-01-16 00:00:00.000
283,1378 String Dr,NULL,Renton,79,98055,0xE6100000010C9E89517E65C347407FD0C18E90915EC0,0f36c3ca-e736-4bce-ba20-9f0aff19e850,2010-01-20 00:00:00.000
284,9495 Limewood Place,NULL,Renton,79,98055,0xE6100000010C151F1B791BBC4740AF81F2A0868A5EC0,e9f9e451-8e14-4403-a628-bd05a6fe11cd,2009-02-21 00:00:00.000
285,2598 Breck Court,NULL,Renton,79,98055,0xE6100000010C1356E2FDC9C24740B4C79B8E9D865EC0,5c9aa419-ad00-4031-974d-077f13101ab3,2009-11-25 00:00:00.000
286,5670 Bel Air Dr.,NULL,Renton,79,98055,0xE6100000010CFF8075F335B447401FED79C565875EC0,74e8bf7f-4d0e-43ab-8937-81944dd8bd4e,2013-12-16 00:00:00.000
287,7165 Brock Lane,NULL,Renton,79,98055,0xE6100000010CD0E97F7676B847406C7DDF200D855EC0,e6873ef7-439c-4285-a911-85c9dff752b4,2011-01-11 00:00:00.000
288,2736 Scramble Rd,NULL,Renton,79,98055,0xE6100000010CFF8075F335B44740A93B49B36F8E5EC0,736df003-f793-4ae5-ba30-dc75c59aa51b,2008-11-30 00:00:00.000
289,2266 Greenwood Circle,NULL,Renton,79,98055,0xE6100000010C5B1DEFF611B947403786052100905EC0,e26fac51-2b7a-4d66-926b-419622c3ce0d,2010-02-26 00:00:00.000
290,5297 Algiers Drive,NULL,Renton,79,98055,0xE6100000010C5954B67BC0BF4740485801EA44845EC0,8d5152a1-c841-4b1a-8b1e-5df6968ce4a3,2014-05-27 00:00:00.000
291,9533 Working Drive,NULL,Renton,79,98055,0xE6100000010CA21BC37408B647403DCCAE0E178C5EC0,68cf4292-6615-498d-ab04-cab6bdf279b3,2009-12-14 00:00:00.000
292,1803 Olive Hill,NULL,Renton,79,98055,0xE6100000010CCE2047FB24BF47401FED79C565875EC0,32be31c0-1174-4353-abdf-eed36445bc9d,2009-01-26 00:00:00.000
293,7559 Worth Ct.,NULL,Renton,79,98055,0xE6100000010C8722737D2EC247403786052100905EC0,f9e3e4d2-d3b9-465a-b91a-9656ed0f98ab,2008-01-24 00:00:00.000
294,3770 Viewpoint Ct,NULL,Renton,79,98055,0xE6100000010CB7B968FAEDBD474085166B7CA78D5EC0,03a588db-f934-434b-ba4d-f8a525e41eb3,2013-08-04 00:00:00.000
295,6510 Hacienda Drive,NULL,Renton,79,98055,0xE6100000010CE81997F2FEB247403786052100905EC0,50c82d57-9603-4520-a57f-b4a15ea3c7b4,2010-12-23 00:00:00.000
296,6937 E. 42nd Street,NULL,Renton,79,98055,0xE6100000010C5B1DEFF611B94740B4C79B8E9D865EC0,a3f0fae3-cc62-4bd2-94af-772932e73a26,2009-01-24 00:00:00.000
297,7943 Walnut Ave,NULL,Renton,79,98055,0xE6100000010C2D4F32F5A3B647409EAFF6D741965EC0,52410da4-2778-4b1d-a599-95746625ce6d,2012-06-30 00:00:00.000
298,2176 Brown Street,NULL,Renton,79,98055,0xE6100000010C151F1B791BBC47405BABE357C8905EC0,d3eeda71-936e-4bcb-8bc6-0039c6bba849,2009-02-19 00:00:00.000
299,4312 Cambridge Drive,NULL,Renton,79,98055,0xE6100000010C5954B67BC0BF474061F18C45DF8C5EC0,3aa8ed20-e86f-48c6-b033-e3b8e32d2eb3,2009-01-13 00:00:00.000
300,5009 Orange Street,NULL,Renton,79,98055,0xE6100000010C89EBABF87FBB47403DCCAE0E178C5EC0,85710ccd-79e2-4667-a36a-6c808bc59a18,2012-04-09 00:00:00.000
301,4405 Balboa Court,NULL,Santa Cruz,9,95062,0xE6100000010C89A6C1C2EB774240D6E1783227765EC0,4334bcda-3f16-4576-ad9a-8a01871518f5,2011-04-25 00:00:00.000
302,7995 Edwards Ave.,NULL,Lynnwood,79,98036,0xE6100000010CBA1C396470E747400510C64A58945EC0,98486715-ff2e-4e76-9ac7-dff3fca41691,2011-04-25 00:00:00.000
303,4659 Montoya,NULL,Altadena,9,91001,0xE6100000010C8A5296E6A7144140768CB5A9CB7F5DC0,293da436-24c4-49a2-892e-de18df7612df,2011-04-25 00:00:00.000
304,1667 Warren Street,NULL,West Covina,9,91791,0xE6100000010CFD9DD78953084140E8BB2AE8B2805DC0,ce39ee50-e632-4996-9b7f-314fc82e7c05,2011-04-25 00:00:00.000
305,7179 Montana,NULL,Torrance,9,90505,0xE6100000010C2AA09145C8ED4040A03BF4F56A905DC0,36c666a9-afef-42be-a4ee-ef8002677f1f,2011-05-09 00:00:00.000
306,9 Guadalupe Dr.,NULL,Burbank,9,91502,0xE6100000010CBAEFFDB54514414027ACC38FE89C5DC0,01ce5956-15fd-4243-896e-9c61637dd27c,2011-05-09 00:00:00.000
307,50 Big Canyon Road,NULL,Lebanon,58,97355,0xE6100000010C1DDE9479E73D4640B97142B4ABBB5EC0,54a28138-aadc-46b3-b866-1c3a0d0a6147,2011-05-09 00:00:00.000
308,65 Park Glen Court,NULL,Port Orchard,79,98366,0xE6100000010C32F7239868BA47407B60B66C5FA45EC0,2fe2d15c-af6f-4c42-ab8d-b718eabcc889,2011-05-09 00:00:00.000
309,28 San Marino Ct.,NULL,Bellingham,79,98225,0xE6100000010C4FE3B459955348409F41C938948B5EC0,a9cbe446-82ed-476b-8991-027c7167f9c6,2011-12-23 00:00:00.000
310,2472 Alexander Place,NULL,West Covina,23,83301,0xE6100000010C97959C7BED2945400F59C19EB9A15CC0,482a0800-62f7-4f19-966d-db43140ca308,2011-12-23 00:00:00.000
311,9830 May Way,NULL,Mill Valley,40,59715,0xE6100000010C4C080DF888DB4640932FA6938DBB5BC0,26f279a4-0f7c-446d-8488-8f14b8bcd1b2,2011-12-23 00:00:00.000
312,1286 Cincerto Circle,NULL,Lake Oswego,58,97034,0xE6100000010CD5B2949DABB146403FF5A7610BAA5EC0,87b54fff-aae5-4a50-9b05-7d51a8916c5a,2011-12-23 00:00:00.000
313,2141 Delaware Ct.,NULL,Downey,72,37501,0xE6100000010CBF2D9C1A888B41400ABC8796C27856C0,87cd888d-4b41-42d2-b172-1f0e51ee9428,2011-12-23 00:00:00.000
314,218 Fall Creek Road,NULL,West Covina,9,91791,0xE6100000010C7259AB6A25064140426FC3AF78845DC0,a0e6b964-00f2-4086-83d4-42c6f06d0fa4,2011-12-23 00:00:00.000
315,5807 Churchill Dr.,NULL,Corvallis,58,97330,0xE6100000010C3289A4956A4B46406F87C3418FD15EC0,9de9e224-f974-4319-880b-d2ea6a99be28,2011-12-23 00:00:00.000
316,6061 St. Paul Way,NULL,Everett,40,98201,0xE6100000010C521D4E6DC50148405AA388218F8A5EC0,297d0f3e-701d-44e1-b524-df07a9fc4470,2011-12-23 00:00:00.000
317,628 Muir Road,NULL,Los Angeles,9,90012,0xE6100000010C5731EBED610B41402FB0C0E5CE835DC0,cde833ab-2f67-44ad-9808-a746cb857147,2011-12-24 00:00:00.000
318,2313 B Southampton Rd,NULL,Missoula,40,59801,0xE6100000010CC69BDAE232654740C25736DB767E5CC0,04cb8657-ab4a-4ae3-966a-e69d0eee743e,2011-12-24 00:00:00.000
319,137 Lancelot Dr,NULL,Phoenix,6,85004,0xE6100000010C3CA2F7C398BB4040B971466EB8FC5BC0,cead54d8-d6b8-4261-8ca1-9cc3599903d1,2012-01-25 00:00:00.000
320,3 Gehringer Drive,NULL,Daly City,9,94015,0xE6100000010CF565E78A3DD14240D29AA7B63EA55EC0,d792d26a-df82-4ef1-acea-3811b1f0396c,2011-12-24 00:00:00.000
321,15 Pear Dr.,NULL,Newport Beach,9,92625,0xE6100000010C3CB3C3168ED240400C200EA392805DC0,6cb92106-0de3-404c-80b4-f612942e27e4,2011-12-24 00:00:00.000
322,1 Mt. Dell Drive,NULL,Portland,58,97205,0xE6100000010C26E942721AC24640FF9126E528B65EC0,50f4b496-0610-48bd-b905-2874f13f0b4e,2011-12-24 00:00:00.000
323,7651 Smiling Tree Court,Space 55,Los Angeles,9,90012,0xE6100000010C28507CA8820A4140A899F25E9E8A5DC0,2ddf992e-b883-4476-956a-ef44ae9f020c,2011-12-24 00:00:00.000
324,50 Via Del Sol,NULL,Lynnwood,79,98036,0xE6100000010C6D8B22A02BEE474010B051BF2B9C5EC0,89e1d63e-3921-48cc-a913-5fe25083e72e,2011-12-24 00:00:00.000
325,9491 Toyon Dr,NULL,Dallas,73,75201,0xE6100000010C4346160AA26440406340F0E64F3B58C0,567e6863-fcff-47a8-9913-ef8bf3e38932,2011-12-24 00:00:00.000
326,4151 Olivera,NULL,Atlanta,17,30308,0xE6100000010CA3F12B5896DC40400375815DBB1255C0,7bd71eeb-6e0e-4402-8bdc-44b8f47aa4c3,2011-12-24 00:00:00.000
327,3 Chablis Court,NULL,Torrance,9,90505,0xE6100000010C16008FEF7BEC40401E920CDE2C915DC0,ef4b0ef8-0e38-42cc-9151-9918a5274248,2011-12-24 00:00:00.000
328,2 Lion Circle,NULL,Long Beach,9,90802,0xE6100000010C1E7E67A9DEDF40407A34BFDD9E8D5DC0,06de5166-e8c4-43ae-87f0-78144da01790,2011-12-24 00:00:00.000
329,9056 Mount Dr,NULL,Chicago,24,60610,0xE6100000010C221C780A43F84440D28F571981E155C0,3d0fd607-f63a-4964-b0bb-c9e9f8e29433,2011-12-24 00:00:00.000
330,67 Monetary Way,NULL,Berkeley,9,94704,0xE6100000010C17B91D9518F74240F2453631FF8E5EC0,33439525-0987-4b44-a1df-66efb071324a,2012-01-17 00:00:00.000
331,419 River Ash Court,#9,Lakewood,37,63301,0xE6100000010CDE666930FE6D4340AA627CC6E49656C0,69783e0b-5d79-41c6-af1a-9a7f750a1779,2012-01-17 00:00:00.000
332,4823 Stonewood Ct.,NULL,Walla Walla,79,99362,0xE6100000010C779F49D4B30A47407B858DECE5995DC0,2fc63299-7b60-4ac5-aba2-b12ebd0f7d2f,2011-12-24 00:00:00.000
333,50 Edward Ave,NULL,Concord,9,94519,0xE6100000010CB2C5E85603F84240AB61676BDE8D5EC0,ebe095f2-e14f-429d-829c-922e807b6d65,2012-01-17 00:00:00.000
334,8157 Tweed Lane,NULL,Anacortes,79,98221,0xE6100000010CE954EE4EB7334840E249FA0415AE5EC0,2b1a42e2-4899-491f-a4e2-c2d7c29cdf1a,2012-02-02 00:00:00.000
335,8547 Catherine Way,NULL,Tacoma,79,98403,0xE6100000010CD42E8E445DA047406E8B8154BA975EC0,466ba133-7750-48bb-a806-84883dfce525,2012-01-17 00:00:00.000
336,8892 Columbia River Ct.,NULL,Santa Cruz,9,95062,0xE6100000010C88D929FB8D75424062B5C46454875EC0,fb50f09a-6c79-4d3a-abaf-f9d2cce2abb0,2012-01-25 00:00:00.000
337,2909 Toyon Dr.,NULL,Burlingame,9,94010,0xE6100000010C30B217DF8CC84240A0A0F3236C985EC0,c25205ca-9625-4ffc-9d68-23e7c652c57d,2012-01-25 00:00:00.000
338,8127 Otter Dr.,NULL,Boise,23,83702,0xE6100000010CE96A874C3ED845409BD6A2D4D1095DC0,a0f2c6be-9b9a-4a02-aab9-e379b37bf2f2,2012-01-25 00:00:00.000
339,7053 Laurel Dr.,NULL,La Mesa,48,88044,0xE6100000010CD7E34768F40040405CF7A4A782C45AC0,3b9911d6-2fd0-4cc6-afc1-a44bccd86139,2012-01-25 00:00:00.000
340,8629 Pepper Place,NULL,Bellevue,79,98004,0xE6100000010CA7D71BFB40D44740E6714174CA985EC0,a39725ec-1d66-4b02-bf8f-a210e1d4f1af,2012-02-03 00:00:00.000
341,8981 Carmel Drive,NULL,W. Linn,52,89701,0xE6100000010C1A82D861D596434053BA708267F15DC0,2346e75d-6548-472a-abb9-52b55bcd94c6,2011-12-24 00:00:00.000
342,8513 Hurlstone Ct.,NULL,Altadena,9,91001,0xE6100000010C1CF5B998781941402661407493835DC0,2a98d19f-fb9f-4466-a568-fd3e69cf3563,2012-01-25 00:00:00.000
343,50 Breck Court,NULL,Bremerton,79,98312,0xE6100000010C021466F601CF4740D320C07AC8BC5EC0,6dd859ca-0773-4516-83a7-c5cd53cea966,2011-05-09 00:00:00.000
344,2342 Peachwillow,NULL,Denver,10,80203,0xE6100000010C3C5DB4F6FADF43403D0189E1F0465AC0,8acc30fd-e803-4e11-8a6f-3c344959a181,2012-01-29 00:00:00.000
345,6441 Co Road,NULL,Lemon Grove,6,85252,0xE6100000010CD42F158283BA40402EBA15288B045CC0,cc525920-52fa-48de-995c-7194acd4c5af,2012-01-25 00:00:00.000
346,2596 Big Canyon Road,NULL,New York,54,10007,0xE6100000010C4BF44966C1554440A3FD3323498652C0,2d51a47b-7dbb-4eef-95ab-62fb5fea34b8,2011-12-24 00:00:00.000
347,87 Pheasant Circle,NULL,Oakland,9,94611,0xE6100000010C49FA775732E242401A17AF75CF8C5EC0,55cc0858-881f-4d76-bd63-668abdba6608,2012-01-25 00:00:00.000
348,3664 Colt Ct.,NULL,Richmond,9,94801,0xE6100000010C37FF899595F64240033919BE9A8C5EC0,f734e7ce-67e6-4f40-94e0-92383ac4101a,2012-01-25 00:00:00.000
349,3294 Buena Vista,NULL,Lemon Grove,6,85284,0xE6100000010C480254FB29A640400E9CFA5741015CC0,0d5e88bc-5fec-4e1b-ac81-f13d2ca01bc0,2012-02-03 00:00:00.000
350,6959 Lakewood Court,NULL,Daly City,9,94015,0xE6100000010CF565E78A3DD14240215C2B429F9C5EC0,fc9d212f-2dc8-446d-8703-7ec202157520,2012-01-25 00:00:00.000
351,1192 Parkway Drive,NULL,Mill Valley,44,68601,0xE6100000010CC7C6B4EBA6B344408CD5DA00AC5F58C0,4c30d787-50b7-489d-b920-76151d46c391,2011-12-23 00:00:00.000
352,3195 RiverRock Dr.,NULL,Burlingame,9,94010,0xE6100000010C41D360EB00D042407F4088B1D0A35EC0,aa8237a8-8f37-462d-b3cc-8116d7d56bd8,2012-02-03 00:00:00.000
353,9620 Laurel Drive,NULL,Novato,82,82070,0xE6100000010C4F4FE3CB52934440B1CB612220765AC0,59d8a2e0-f483-49aa-9f6f-2e4fe40fcef2,2012-02-02 00:00:00.000
354,5 Madrid,NULL,Concord,9,94519,0xE6100000010CCC7D0EF73CFA4240D5FDF2C454815EC0,c13f0ab3-2847-4718-9ddd-0b1d73228c33,2012-01-25 00:00:00.000
355,102 Silverado Drive,NULL,W. Linn,58,97068,0xE6100000010C84B93D74B5B44640F137FA7399A85EC0,feadc5bb-e316-41fb-8705-0a6357690dce,2012-01-25 00:00:00.000
356,75 Q St.,NULL,Chula Vista,9,91910,0xE6100000010C9C1B78BD604E4040F0409A3A9E425DC0,2f0e5c9e-59da-49fb-913b-bd070e57d09c,2012-01-17 00:00:00.000
357,683 Larch Ct.,NULL,Salt Lake City,74,84101,0xE6100000010C9683D5A842594440C7485C1A92F95BC0,b870f6ac-d9a3-4909-a176-7b934a1785d9,2012-01-25 00:00:00.000
358,20 Rambling Rose Ave.,# 103,West Covina,9,91791,0xE6100000010C8B6DA9AB8703414010C1EC5FF6825DC0,d30222df-3d9f-42f6-87b5-68d75e15a305,2012-01-25 00:00:00.000
359,6119 11th,NULL,Salt Lake City,74,84101,0xE6100000010C57C53E3D5B69444079778B9822FF5BC0,e16ab1f6-c0c6-40ea-884f-c80c09bb2ec9,2012-01-25 00:00:00.000
360,8844 Garcia,NULL,West Covina,9,91791,0xE6100000010C23B2D5CAB505414098B1A6F82B7C5DC0,f0c54ebe-b640-4064-adf8-ecd7e4d0b9f4,2011-12-24 00:00:00.000
361,32 East 87th Street,NULL,Long Beach,9,90802,0xE6100000010C8A9C51B292DE40404DE88F9B84815DC0,41c0b5ec-a29d-49e2-ba42-2ee8f4aede1d,2012-01-25 00:00:00.000
362,31 Bridgeview St,NULL,Glendale,9,91203,0xE6100000010C96F423A29E0F4140CA76E0C2A5855DC0,6e1a11ae-b2a5-4017-9b82-cc1f5ce91f3d,2011-12-24 00:00:00.000
363,1874 Valley Blvd.,NULL,Palo Alto,9,94303,0xE6100000010CE947BE6EACB14240F146990419905EC0,4c98650b-3a0a-4ce1-98ed-34e1d4344ccf,2012-01-25 00:00:00.000
364,3253 La Jolla,NULL,Salem,58,97301,0xE6100000010CD8387F525B774640CFB7FF07D4BD5EC0,6cdc666c-db33-4034-a6a2-d0950fb2fe20,2012-01-29 00:00:00.000
365,6030 Winter Drive,# 4d,Imperial Beach,9,91932,0xE6100000010C9F0822C32B4D40402B2D2EFED3495DC0,bd7e7be7-2b74-493a-aef3-1809d72248b0,2012-01-29 00:00:00.000
366,1619 Mills Dr.,NULL,Albany,58,97321,0xE6100000010C128B69C2B55B4640910864B2FAC35EC0,a61b581d-a6db-4c28-a5a2-fa3fe369bae3,2012-01-29 00:00:00.000
367,978 Mozden Lane,NULL,San Francisco,9,94109,0xE6100000010C484B03267BEC4240116668900F9E5EC0,f1409c59-da83-4782-ab5a-fa0e9d2bbb84,2012-02-02 00:00:00.000
368,298 Sunnybrook Drive,NULL,Spring Valley,9,91977,0xE6100000010C8A8A62DD745740404434FF9944465DC0,a21b4793-2492-4085-b175-a89af72d4c10,2011-12-23 00:00:00.000
369,9151 Napa C.,NULL,Lebanon,58,97355,0xE6100000010C69478162793E46406946D2D206B35EC0,614136ba-2603-4c57-bb48-a3e36d73bb77,2012-01-29 00:00:00.000
370,24 Bohon Circle,NULL,Burlingame,9,94010,0xE6100000010C5704D728CAC84240323FA82B3C905EC0,b16feddf-75c3-4594-b801-265e55794f9b,2012-01-25 00:00:00.000
371,7 B Way,NULL,Woodburn,58,97071,0xE6100000010CBBA4E17D0F9546408ED209FB67B25EC0,ae253684-0d47-418b-b938-859581d7ad34,2012-02-03 00:00:00.000
372,7 Mayda Way,NULL,Bremerton,79,98312,0xE6100000010C7490D115CACD4740F4E9BC8E48AC5EC0,30fbe769-8d17-4fe5-a2ef-db848aec20b2,2012-02-03 00:00:00.000
373,60 Oakgrove Rd.,NULL,Lebanon,58,97355,0xE6100000010CF5170DAC4D4946402BBA9DC598A95EC0,8c16444f-ba42-4994-800b-149269d6202f,2012-01-29 00:00:00.000
374,594 Tossing Way,NULL,Detroit,35,48226,0xE6100000010CFDE4E28962284540688C799835BC54C0,148aa0e0-9a1a-4610-9ff4-86a6fc2f1963,2012-02-02 00:00:00.000
375,7562 Daylight Place,NULL,Everett,79,98201,0xE6100000010CBBBB7B28280148405AA388218F8A5EC0,b8b5241c-3ddb-4bb3-b114-e99e8f4ec35c,2012-02-02 00:00:00.000
376,9098 Story Lane,NULL,Albany,54,12210,0xE6100000010C525A3CE36852454094FAB5CD486952C0,4dda7288-7870-4369-a67b-18cc99deebdf,2012-02-02 00:00:00.000
377,8 Rogers Ave.,NULL,Everett,79,98201,0xE6100000010CEA663C0A75054840965705D7DD855EC0,f5521355-41a3-4660-91cf-20028a1d6de7,2012-02-02 00:00:00.000
378,90 Trujillo,NULL,Sedro Woolley,79,98284,0xE6100000010C3331C4E4BF4448406B22302DC9855EC0,a94b63e4-390d-46a6-86ac-26ba8713f4b9,2012-02-02 00:00:00.000
379,68 Filling Ave.,NULL,Beaverton,58,97005,0xE6100000010C53174EFEDEBA464027BCC78F8EA75EC0,ad8083bc-139f-46a1-b1d4-fc8e5cc9ba16,2012-02-02 00:00:00.000
380,3427 C Del Rio Ln,NULL,Anacortes,79,98221,0xE6100000010C8502A8A1A43D48401903248028AA5EC0,41c17e5a-9456-4023-aefc-9679d5f7d05d,2012-02-02 00:00:00.000
381,7682 Fern Leaf Lane,NULL,Boston,30,02113,0xE6100000010CD03D1B157D2B454023759882FFBE51C0,de9ce982-c43c-45f6-b656-e220192bd36e,2012-02-02 00:00:00.000
382,6360 Sand Pointe Lane,NULL,Coronado,9,92118,0xE6100000010C2E7700E23F5C4040C0CDD24F2C465DC0,fe0dd957-0bd5-4bf5-a845-782848eb2e7a,2012-02-02 00:00:00.000
383,20 Smiling Tree Court,NULL,Burbank,9,91502,0xE6100000010C147490AC651A414027ACC38FE89C5DC0,63825336-d51e-44ae-af3e-c12fc653a639,2012-02-02 00:00:00.000
384,35 Buckthorn Court,# 1,Kirkland,79,98033,0xE6100000010CC24197288ED04740D89F0AC1928D5EC0,99a6bde2-5600-4ebf-abc0-5ef42b97183b,2012-02-02 00:00:00.000
385,207 Concerto Circle,NULL,Salem,58,97301,0xE6100000010C3D4BB649DE7246403C75E5DFEAC05EC0,44184abf-c2a1-434e-b995-1cf6be436c11,2012-02-02 00:00:00.000
386,5514 Grant Street,NULL,Ballard,79,98107,0xE6100000010C042A946ECAD94740E5D29C5B1BA15EC0,0ae2a97e-05f4-4994-bae9-3ddce653031d,2012-02-02 00:00:00.000
387,50 Kim Court,NULL,Coronado,9,92118,0xE6100000010CEE1F036DCF564040D712F55E2C435DC0,864c858d-0d9e-48a8-9381-180a223d2b7f,2012-02-02 00:00:00.000
388,2834 Clifford Court,#9,Anacortes,79,98221,0xE6100000010CCDCC50F7663C4840742EA1F1629E5EC0,858a588d-f483-460d-93d7-a4a45edb71ef,2012-02-02 00:00:00.000
389,80 Edward Ave,NULL,Burien,79,98168,0xE6100000010CB4492FE5DAB64740B172F68DAB8C5EC0,9c3e154a-708e-4c92-99a6-54fb957b7a87,2012-02-02 00:00:00.000
390,8671 Westwood Lane,NULL,Palo Alto,9,94303,0xE6100000010CB25EC1D3A1B242407F344AB6CF825EC0,f4af9bc9-5d65-4dc3-9e7e-23bcc95c87a8,2012-02-02 00:00:00.000
391,2014 Delta Road,NULL,Burien,79,98168,0xE6100000010C82611C8E6CB4474024996434C29A5EC0,f0f71f1c-8a08-42b4-a879-daa711e63ccd,2012-01-25 00:00:00.000
392,87 S. Rising Ave,NULL,Lynnwood,79,98036,0xE6100000010CD38F3E2FDFDE4740AC693A70BC9D5EC0,62225abf-4897-4f10-b761-a9ae90732231,2012-02-03 00:00:00.000
393,9443 Oaxaca,NULL,Lakewood,9,90712,0xE6100000010C9220F9F014E640405AD9DE779B885DC0,212c5d85-931f-4267-b3d3-79dc26a96c6b,2012-02-03 00:00:00.000
394,581 Roundtree Place,NULL,Spokane,79,99202,0xE6100000010C4AE9DA19B6D6474042E552FDC45C5DC0,2a6b4ac5-dedc-45ba-8f2f-e430199d2b20,2012-02-03 00:00:00.000
395,3681 South St.,NULL,St. Louis,37,63103,0xE6100000010C241BF097E0474340B55CA2F5BC9C56C0,a8a47b69-90a2-4568-95fe-02d7ea5eb538,2012-02-03 00:00:00.000
396,6 Dancing Road,NULL,Burien,79,98168,0xE6100000010C82611C8E6CB447406B2E9982EE925EC0,cc2ec849-7fd9-43d7-8b84-60e579629fed,2012-02-03 00:00:00.000
397,90 Sunny Ave,NULL,Berkeley,9,94704,0xE6100000010CFF92400A78F14240D6C57387B48A5EC0,fa070bc0-3313-4500-ac3e-f8ce67cf85cb,2012-02-03 00:00:00.000
398,81 Ana Mile,NULL,Spokane,79,99202,0xE6100000010CC784A499E1D4474017C48BF7BF505DC0,2cc7156b-264a-4b32-85c8-ca570f18b92f,2012-02-18 00:00:00.000
399,3459 Tri-state Ave,NULL,Issaquah,79,98027,0xE6100000010C690ED8A0C9BD4740945123E9787F5EC0,8d4bed91-23cb-436e-85e8-f7b5b63a6cf4,2012-02-18 00:00:00.000
400,40 Panorama Drive,NULL,Glendale,9,91203,0xE6100000010CE3AD4EC0FD1341409AD306C15A9C5DC0,32f3d65c-6d79-4021-8196-10cedd35d6d0,2012-02-18 00:00:00.000
401,8197 Hermosa,NULL,Salem,58,97301,0xE6100000010CC91FBB0AC5804640E9876B6CB6B85EC0,8e79ad83-799b-4434-b970-b7bf603bee1a,2012-02-18 00:00:00.000
402,7786 Olive St,NULL,Olympia,79,98501,0xE6100000010C7DA1CB9A4980474005C50D1A68C15EC0,3c59b1a3-4e8a-40dc-80d2-376373c8f44f,2012-02-18 00:00:00.000
403,8040 Erie Dr,6 Monteira,Houston,73,77003,0xE6100000010CFECE4B0DC1B23D408FE4BC9B20CE57C0,213a7a5b-3782-4e40-991b-325a2b93f770,2012-02-18 00:00:00.000
404,7824 Frame Ln,NULL,Philadelphia,59,19107,0xE6100000010C5904F7409D00444002D849DBBEC852C0,03536a19-8127-41bb-bd8b-3dddced5e87d,2012-02-18 00:00:00.000
405,25 Epping Road,NULL,Lavender Bay,50,2060,0xE6100000010C16105219BFF140C0811CAC8C2BE16240,4fb2169a-840f-4f81-9b47-507479ce3199,2013-07-31 00:00:00.000
406,Ctrcrt Bus Pk/995-27 Paul St N,NULL,Lavender Bay,50,2060,0xE6100000010C25C928E63FEB40C00BCE20AFAFE06240,0bd58a41-eaef-42ca-a464-d360ebfd7c7e,2013-07-31 00:00:00.000
407,2-252 Beauchamp Road,Botany Bay Industrial Estate,Cloverdale,66,6105,0xE6100000010CC3D1BC676CFF3FC060201EF76EF55C40,313665ab-b448-4814-a474-2f317094b969,2013-07-31 00:00:00.000
408,65 Epping Rd,NULL,Lavender Bay,50,2060,0xE6100000010CDE996219EBE640C0DEC933EFF9E66240,f7aeb695-0083-4d06-89f2-e933fe3d070b,2013-07-31 00:00:00.000
409,99 - 6 Orion Road,NULL,Lane Cove,50,1597,0xE6100000010C5A0F164CF9E640C07983192EB8EA6240,606f80fe-47ad-4d89-bfb4-ecb7be9546bf,2013-06-30 00:00:00.000
410,2565-175 Mitchell Road,NULL,Alexandria,50,2015,0xE6100000010C24559C4BD2EC40C0AF79D20108ED6240,1154ed96-cf5c-4ca1-b2c2-f3bbe9ef0bd7,2013-07-31 00:00:00.000
411,Chabbell Park,NULL,North Ryde,50,2113,0xE6100000010C4637F3B7C3E940C02B1DA0E7BAE46240,afd85414-9131-49ca-8ba8-a49a37dcf59b,2013-05-30 00:00:00.000
412,2520b Underwood Street,NULL,Lavender Bay,50,2060,0xE6100000010CE68646942FE540C093417B9B8EE46240,cbaed57b-5240-4b61-8a01-84524b66be31,2013-06-30 00:00:00.000
413,65 Epping Road,NULL,North Ryde,50,2113,0xE6100000010CE4FE573754DF40C075507AD3BFDE6240,4315440c-1b9a-48b8-a3c3-722a37a7948b,2013-06-30 00:00:00.000
414,5525 Glenferrie Road,NULL,Hawthorne,64,4171,0xE6100000010C755F5E32E16B3BC073B1A25E211F6340,216c83a8-b942-4458-805c-dae1d90c2533,2013-05-30 00:00:00.000
415,2253 Miller Street,NULL,North Sydney,50,2055,0xE6100000010C99A5D05A93EF40C04EC400FE0BE96240,c9ea299c-b1e9-4602-a4ba-a73943e8514d,2013-07-31 00:00:00.000
416,Level 100,77 Southbank Boulevard,South Melbourne,77,3205,0xE6100000010CDF4977A446E542C07E69107C151A6240,a3fa418e-bf34-47a7-9078-ceac938192fc,2013-06-30 00:00:00.000
